,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
780,"Ryerson, Garden District",43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
781,"Ryerson, Garden District",43.6571618,-79.37893709999999,Winners,43.656953,-79.380775,Clothing Store
782,"Ryerson, Garden District",43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
783,"Ryerson, Garden District",43.6571618,-79.37893709999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Food Court
784,"Ryerson, Garden District",43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
785,"Ryerson, Garden District",43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
786,"Ryerson, Garden District",43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
787,"Ryerson, Garden District",43.6571618,-79.37893709999999,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
788,"Ryerson, Garden District",43.6571618,-79.37893709999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
789,"Ryerson, Garden District",43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant
790,"Ryerson, Garden District",43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
791,"Ryerson, Garden District",43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
792,"Ryerson, Garden District",43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664734,Clothing Store
793,"Ryerson, Garden District",43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
794,"Ryerson, Garden District",43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
795,"Ryerson, Garden District",43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
796,"Ryerson, Garden District",43.6571618,-79.37893709999999,Vans,43.654825509733335,-79.38024076741966,Shoe Store
797,"Ryerson, Garden District",43.6571618,-79.37893709999999,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
798,"Ryerson, Garden District",43.6571618,-79.37893709999999,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
799,"Ryerson, Garden District",43.6571618,-79.37893709999999,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
800,"Ryerson, Garden District",43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558368,Pizza Place
801,"Ryerson, Garden District",43.6571618,-79.37893709999999,Fine Asian Bowl,43.65534120847772,-79.38032614654341,Vietnamese Restaurant
802,"Ryerson, Garden District",43.6571618,-79.37893709999999,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
803,"Ryerson, Garden District",43.6571618,-79.37893709999999,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
804,"Ryerson, Garden District",43.6571618,-79.37893709999999,Disney store,43.654248,-79.381232,Toy / Game Store
805,"Ryerson, Garden District",43.6571618,-79.37893709999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
806,"Ryerson, Garden District",43.6571618,-79.37893709999999,Bath & Body Works,43.654216369093064,-79.38099524844415,Cosmetics Shop
807,"Ryerson, Garden District",43.6571618,-79.37893709999999,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
808,"Ryerson, Garden District",43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
809,"Ryerson, Garden District",43.6571618,-79.37893709999999,Starbucks,43.65596912045543,-79.38268426666406,Coffee Shop
810,"Ryerson, Garden District",43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
811,"Ryerson, Garden District",43.6571618,-79.37893709999999,Aroma Espresso Bar,43.65446155341208,-79.38090841333593,Coffee Shop
812,"Ryerson, Garden District",43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
813,"Ryerson, Garden District",43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
814,"Ryerson, Garden District",43.6571618,-79.37893709999999,MAC,43.65343821935723,-79.38064919647115,Cosmetics Shop
815,"Ryerson, Garden District",43.6571618,-79.37893709999999,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
816,"Ryerson, Garden District",43.6571618,-79.37893709999999,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
817,"Ryerson, Garden District",43.6571618,-79.37893709999999,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
818,"Ryerson, Garden District",43.6571618,-79.37893709999999,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
819,"Ryerson, Garden District",43.6571618,-79.37893709999999,Butter Baker,43.65566927096165,-79.3842978108375,Bakery
820,"Ryerson, Garden District",43.6571618,-79.37893709999999,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
821,"Ryerson, Garden District",43.6571618,-79.37893709999999,Starbucks,43.659260439041304,-79.38197135925293,Coffee Shop
822,"Ryerson, Garden District",43.6571618,-79.37893709999999,Starbucks,43.653707965659,-79.37978782931185,Coffee Shop
823,"Ryerson, Garden District",43.6571618,-79.37893709999999,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
824,"Ryerson, Garden District",43.6571618,-79.37893709999999,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
825,"Ryerson, Garden District",43.6571618,-79.37893709999999,Lake Devo,43.6569936860937,-79.37689788366988,Lake
826,"Ryerson, Garden District",43.6571618,-79.37893709999999,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
827,"Ryerson, Garden District",43.6571618,-79.37893709999999,GoodLife Fitness Toronto Bell Trinity Centre,43.65374320109676,-79.3827049601948,Gym
828,"Ryerson, Garden District",43.6571618,-79.37893709999999,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
829,"Ryerson, Garden District",43.6571618,-79.37893709999999,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
830,"Ryerson, Garden District",43.6571618,-79.37893709999999,Ted Baker London,43.65284284567131,-79.38032491863406,Clothing Store
831,St. James Town,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
832,St. James Town,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
833,St. James Town,43.6514939,-79.3754179,Terroni,43.650927,-79.375602,Italian Restaurant
834,St. James Town,43.6514939,-79.3754179,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
835,St. James Town,43.6514939,-79.3754179,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
836,St. James Town,43.6514939,-79.3754179,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
837,St. James Town,43.6514939,-79.3754179,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
838,St. James Town,43.6514939,-79.3754179,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
839,St. James Town,43.6514939,-79.3754179,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
840,St. James Town,43.6514939,-79.3754179,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
841,St. James Town,43.6514939,-79.3754179,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
842,St. James Town,43.6514939,-79.3754179,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
843,St. James Town,43.6514939,-79.3754179,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
844,St. James Town,43.6514939,-79.3754179,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
845,St. James Town,43.6514939,-79.3754179,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
846,St. James Town,43.6514939,-79.3754179,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
847,St. James Town,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
848,St. James Town,43.6514939,-79.3754179,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
849,St. James Town,43.6514939,-79.3754179,Dineen Coffee,43.650497,-79.378765,Café
850,St. James Town,43.6514939,-79.3754179,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
851,St. James Town,43.6514939,-79.3754179,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
852,St. James Town,43.6514939,-79.3754179,Club 120,43.65210022195487,-79.37552157754862,Performing Arts Venue
853,St. James Town,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
854,St. James Town,43.6514939,-79.3754179,SweetGrass Spa,43.653432873871594,-79.37412125082075,Spa
855,St. James Town,43.6514939,-79.3754179,Vintage Conservatory,43.6522291429876,-79.37348666333094,Speakeasy
856,St. James Town,43.6514939,-79.3754179,The George Street Diner,43.65280299563487,-79.37156302246598,Diner
857,St. James Town,43.6514939,-79.3754179,GoodLife Fitness Toronto Street Women's Only,43.650805604431795,-79.37669340479917,Gym
858,St. James Town,43.6514939,-79.3754179,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
859,St. James Town,43.6514939,-79.3754179,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
860,St. James Town,43.6514939,-79.3754179,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
861,St. James Town,43.6514939,-79.3754179,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
862,St. James Town,43.6514939,-79.3754179,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
863,St. James Town,43.6514939,-79.3754179,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
864,St. James Town,43.6514939,-79.3754179,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
865,St. James Town,43.6514939,-79.3754179,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
866,St. James Town,43.6514939,-79.3754179,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
867,St. James Town,43.6514939,-79.3754179,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
868,St. James Town,43.6514939,-79.3754179,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
869,St. James Town,43.6514939,-79.3754179,Downtown Camera,43.653107,-79.37512,Camera Store
870,St. James Town,43.6514939,-79.3754179,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
871,St. James Town,43.6514939,-79.3754179,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
872,St. James Town,43.6514939,-79.3754179,Bob's Bulgogi,43.65190800954796,-79.37752300562582,Korean Restaurant
873,St. James Town,43.6514939,-79.3754179,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
874,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
875,St. James Town,43.6514939,-79.3754179,St. James Park,43.6504248002309,-79.3723109702051,Park
876,St. James Town,43.6514939,-79.3754179,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
877,St. James Town,43.6514939,-79.3754179,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
878,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
879,St. James Town,43.6514939,-79.3754179,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
880,St. James Town,43.6514939,-79.3754179,Café Plenty,43.6491179354577,-79.37831288380438,Café
881,St. James Town,43.6514939,-79.3754179,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
882,St. James Town,43.6514939,-79.3754179,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
883,St. James Town,43.6514939,-79.3754179,Berczy Park,43.64804835388851,-79.3751722909452,Park
884,St. James Town,43.6514939,-79.3754179,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
885,St. James Town,43.6514939,-79.3754179,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
886,St. James Town,43.6514939,-79.3754179,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
887,St. James Town,43.6514939,-79.3754179,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
888,St. James Town,43.6514939,-79.3754179,Bombay Palace,43.65117354457489,-79.37213984452025,Indian Restaurant
889,St. James Town,43.6514939,-79.3754179,True True Pizza,43.65059045161207,-79.37146736526827,Pizza Place
890,St. James Town,43.6514939,-79.3754179,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
891,St. James Town,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
892,St. James Town,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
893,St. James Town,43.6514939,-79.3754179,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
894,St. James Town,43.6514939,-79.3754179,Le Petit Déjeuner,43.650822486200305,-79.37043860004992,Breakfast Spot
895,St. James Town,43.6514939,-79.3754179,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
896,St. James Town,43.6514939,-79.3754179,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
897,St. James Town,43.6514939,-79.3754179,The Works,43.648695612137146,-79.37404677271843,Restaurant
898,St. James Town,43.6514939,-79.3754179,SEPHORA,43.653688,-79.38012,Cosmetics Shop
899,St. James Town,43.6514939,-79.3754179,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
900,St. James Town,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
901,St. James Town,43.6514939,-79.3754179,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
902,St. James Town,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
903,St. James Town,43.6514939,-79.3754179,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
904,St. James Town,43.6514939,-79.3754179,Paddington's Pump,43.649035,-79.371899,Diner
905,St. James Town,43.6514939,-79.3754179,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
906,St. James Town,43.6514939,-79.3754179,CF Toronto Eaton Centre,43.65381001500843,-79.38056191501433,Shopping Mall
907,St. James Town,43.6514939,-79.3754179,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
